CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IMPUTED
36005037900,Bronx,Bronx,5287,2423,2864,51.7,1.0,44.3,0.0,0.4,2281,27841.0,False
36005038000,Bronx,Bronx,4755,2156,2599,20.2,1.8,73.4,0.0,2.4,2919,33506.0,False
36005038100,Bronx,Bronx,6534,3191,3343,73.7,0.8,22.6,0.0,1.8,3365,25891.0,False
36005038200,Bronx,Bronx,2666,1267,1399,22.3,2.9,73.3,0.0,1.4,1668,46953.0,False
36005038301,Bronx,Bronx,4356,1962,2394,73.4,1.8,23.2,0.0,0.0,1951,26295.0,False
36005038302,Bronx,Bronx,5941,2932,3009,56.1,0.3,42.7,0.0,0.0,3011,22917.0,False
36005038500,Bronx,Bronx,5025,2540,2485,68.6,0.8,27.9,1.7,0.0,2215,20229.0,False
36005038600,Bronx,Bronx,7477,3508,3969,14.3,3.4,77.5,0.0,3.9,4499,54904.0,False
36005038700,Bronx,Bronx,3297,1904,1393,57.3,20.0,19.1,0.0,1.9,1866,19362.0,False
36005038800,Bronx,Bronx,2471,953,1518,21.9,0.2,77.3,0.0,0.0,1574,51298.0,False
36005038900,Bronx,Bronx,5908,2815,3093,63.5,23.0,10.2,1.3,1.4,2606,28240.0,False
36005039000,Bronx,Bronx,3191,1377,1814,19.2,1.6,74.8,0.0,1.8,1808,32364.0,False
36005039100,Bronx,Bronx,6808,3199,3609,73.2,15.5,8.4,0.0,1.2,2844,30661.0,False
36005039200,Bronx,Bronx,1750,819,931,20.4,2.6,73.4,0.0,0.0,921,39457.0,False
36005039300,Bronx,Bronx,8433,3673,4760,70.8,5.1,22.8,0.0,0.0,4026,20891.0,False
36005039400,Bronx,Bronx,4961,2296,2665,30.5,2.8,64.4,0.0,1.6,2749,33708.0,False
36005039500,Bronx,Bronx,3980,1815,2165,67.1,1.1,30.9,1.0,0.0,2225,25702.0,False
36005039600,Bronx,Bronx,4287,1947,2340,16.7,1.0,78.0,0.0,0.2,2619,35221.0,False
36005039700,Bronx,Bronx,4106,1902,2204,25.1,58.6,6.8,0.0,5.7,3267,21228.0,False
36005039800,Bronx,Bronx,2769,1338,1431,5.4,5.3,87.6,0.0,1.7,1679,70552.0,False
36005039901,Bronx,Bronx,5168,2595,2573,71.7,1.5,17.3,0.0,6.6,2685,22747.0,False
36005039902,Bronx,Bronx,5156,2265,2891,64.9,10.4,22.2,0.6,1.0,2350,24799.0,False
36005040100,Bronx,Bronx,5088,2629,2459,81.2,3.5,12.8,0.0,2.5,2493,33487.0,False
36005040302,Bronx,Bronx,4151,1957,2194,76.9,0.9,13.3,0.8,4.9,2089,25724.0,False
36005040303,Bronx,Bronx,4726,2026,2700,71.1,5.2,17.3,0.0,4.9,2436,40731.0,False
36005040304,Bronx,Bronx,4229,1932,2297,84.2,3.8,5.3,0.0,6.3,1622,34643.0,False
36005040400,Bronx,Bronx,2818,1444,1374,12.6,2.1,83.3,0.0,0.0,1803,36691.0,False
36005040501,Bronx,Bronx,4416,2088,2328,66.3,4.2,22.9,0.0,5.7,2137,34009.0,False
36005040502,Bronx,Bronx,5937,2777,3160,69.8,0.6,23.6,0.0,4.2,3616,23583.0,False
36005040600,Bronx,Bronx,3635,1714,1921,20.5,0.5,73.8,0.0,1.7,2229,44773.0,False
36005040701,Bronx,Bronx,3193,1460,1733,72.1,4.2,19.2,0.0,1.2,1546,30354.0,False
36005040702,Bronx,Bronx,7800,3808,3992,60.7,19.6,13.2,0.0,4.6,4109,29978.0,False
36005040800,Bronx,Bronx,4557,2269,2288,33.6,8.1,52.6,0.0,2.9,2204,32244.0,False
36005040900,Bronx,Bronx,3048,1523,1525,17.2,11.9,66.6,0.0,2.2,2182,46278.0,False
36005041100,Bronx,Bronx,2907,1410,1497,63.5,12.1,19.8,0.0,4.6,1675,41047.0,False
36005041300,Bronx,Bronx,7561,3640,3921,69.1,12.7,7.8,0.0,7.1,4153,38796.0,False
36005041400,Bronx,Bronx,4714,2284,2430,23.7,9.9,59.0,0.0,4.5,2970,53750.0,False
36005041500,Bronx,Bronx,5874,2919,2955,68.1,9.9,14.7,0.0,2.7,3682,42207.0,False
36005041800,Bronx,Bronx,4276,1840,2436,37.2,3.1,50.0,0.0,6.1,2351,37829.0,False
36005041900,Bronx,Bronx,6951,3307,3644,52.5,21.9,11.3,0.0,14.1,3673,45127.0,False
36005042000,Bronx,Bronx,3516,1627,1889,36.8,3.5,53.4,0.0,4.2,2005,28125.0,False
36005042100,Bronx,Bronx,5654,2793,2861,64.1,8.1,12.8,0.0,11.5,2674,36768.0,False
36005042200,Bronx,Bronx,3563,1452,2111,13.7,1.7,81.0,0.0,0.0,1978,51701.0,False
36005042300,Bronx,Bronx,4485,1958,2527,61.5,14.4,10.3,0.0,12.1,2344,31786.0,False
36005042400,Bronx,Bronx,2686,1387,1299,12.2,3.8,82.9,0.0,1.0,1703,57716.0,False
36005042500,Bronx,Bronx,6134,3189,2945,68.2,10.0,13.4,0.0,7.4,2825,28643.0,False
36005042600,Bronx,Bronx,6694,2760,3934,7.7,4.5,83.6,0.0,3.9,4358,54306.0,False
36005042800,Bronx,Bronx,2025,837,1188,15.2,4.3,77.9,0.0,0.6,1461,63017.0,False
36005042901,Bronx,Bronx,4055,1901,2154,50.8,14.6,13.6,0.0,20.0,1961,39625.0,False
36005042902,Bronx,Bronx,4621,2251,2370,67.2,6.4,20.5,0.7,3.7,2101,27553.0,False
36005043000,Bronx,Bronx,3321,1380,1941,16.2,2.2,73.9,0.9,1.8,2274,52096.0,False
36005043100,Bronx,Bronx,10325,4711,5614,57.3,4.3,21.4,0.0,11.5,5583,31028.0,False
36005043400,Bronx,Bronx,3837,1871,1966,23.5,5.1,62.5,0.0,4.7,2140,43722.0,False
36005043500,Bronx,Bronx,52,18,34,0.0,0.0,100.0,0.0,0.0,44,42750.0,False
36005043600,Bronx,Bronx,2244,1101,1143,14.3,6.3,69.3,0.0,7.9,1391,57564.0,False
36005044200,Bronx,Bronx,4071,1970,2101,20.9,6.7,72.3,0.0,0.0,2601,38603.0,False
36005044400,Bronx,Bronx,3576,1643,1933,15.6,3.2,77.0,0.0,0.6,2399,67727.0,False
36005044800,Bronx,Bronx,2181,1092,1089,9.9,1.6,84.0,0.0,2.5,1573,78456.0,False
36005044901,Bronx,Bronx,1465,705,760,15.0,76.2,4.6,1.0,1.1,1112,67083.0,False
36005044902,Bronx,Bronx,2031,1047,984,11.5,87.8,0.4,0.0,0.3,1176,62656.0,False
36005045101,Bronx,Bronx,1531,751,780,9.2,83.5,1.4,0.0,5.9,1221,62286.0,False
36005045102,Bronx,Bronx,1893,958,935,13.5,80.6,3.7,0.0,2.1,1355,80139.0,False
36005045600,Bronx,Bronx,3275,1467,1808,30.9,18.3,43.9,0.0,3.6,2426,74254.0,False
36005045800,Bronx,Bronx,5243,1970,3273,61.3,1.7,32.9,0.0,1.3,3135,16161.0,False
36005046000,Bronx,Bronx,2849,1225,1624,27.5,1.9,69.6,0.0,0.5,1885,32340.0,False
36005046201,Bronx,Bronx,28926,13460,15466,31.9,9.5,56.1,0.1,1.1,22905,43205.0,False
36005046202,Bronx,Bronx,9409,3993,5416,26.4,2.2,68.0,0.8,1.0,5645,40497.0,False
36005048400,Bronx,Bronx,4377,2234,2143,17.7,4.0,76.1,0.0,0.3,2659,69701.0,False
36005051600,Bronx,Bronx,4439,1916,2523,25.9,68.2,0.5,0.0,4.7,3488,76771.0,False
36047000100,Kings,Brooklyn,4304,2196,2108,9.8,70.4,10.5,0.0,5.8,3501,70938.0,False
36047000200,Kings,Brooklyn,1868,1031,837,86.9,6.3,6.0,0.0,0.5,618,34740.0,False
36047000301,Kings,Brooklyn,3985,2075,1910,9.3,77.5,3.7,0.0,4.2,3205,101544.0,False
36047000501,Kings,Brooklyn,4759,2359,2400,7.6,71.1,6.4,0.0,9.8,3515,110700.0,False
36047000502,Kings,Brooklyn,2600,1296,1304,8.3,75.6,3.7,0.0,9.8,2028,91964.0,False
36047000700,Kings,Brooklyn,4029,1922,2107,6.9,77.5,1.9,0.0,10.8,3023,130966.0,False
36047000900,Kings,Brooklyn,4162,1967,2195,7.7,68.9,5.0,0.0,12.8,3209,121083.0,False
36047001100,Kings,Brooklyn,967,518,449,9.4,57.5,9.7,2.7,16.9,836,107946.0,False
36047001300,Kings,Brooklyn,2562,1420,1142,17.6,58.7,10.7,0.0,11.7,2111,111500.0,False
36047001500,Kings,Brooklyn,5962,2875,3087,23.9,31.2,24.6,0.0,17.9,4027,90616.0,False
36047002000,Kings,Brooklyn,1368,762,606,80.0,7.2,3.5,0.0,9.4,583,61023.0,False
36047002100,Kings,Brooklyn,4295,2352,1943,6.6,76.2,3.9,0.0,8.7,2888,208036.0,False
36047002200,Kings,Brooklyn,4902,2483,2419,65.4,17.4,0.8,0.0,16.0,2758,36563.0,False
36047002300,Kings,Brooklyn,4342,2043,2299,29.2,1.0,54.2,0.8,14.0,2607,19066.0,False
36047002901,Kings,Brooklyn,3532,1457,2075,29.0,1.9,45.4,0.0,22.5,2148,17544.0,False
36047003000,Kings,Brooklyn,1841,854,987,22.8,62.5,5.4,0.0,6.1,1218,68958.0,False
36047003100,Kings,Brooklyn,2837,1196,1641,14.1,24.6,38.1,0.0,16.9,2325,69609.0,False
36047003300,Kings,Brooklyn,3157,1536,1621,21.0,55.8,12.0,0.0,7.5,2369,105642.0,False
36047003400,Kings,Brooklyn,3038,1483,1555,15.8,67.4,1.1,0.0,14.6,2153,69848.0,False
36047003500,Kings,Brooklyn,1550,707,843,11.7,34.7,41.9,0.0,6.1,1162,61525.0,False
36047003600,Kings,Brooklyn,4457,2136,2321,12.8,56.9,2.3,0.2,19.8,2898,74449.0,False
36047003700,Kings,Brooklyn,1087,561,526,10.8,72.8,2.7,0.0,10.2,875,102386.0,False
36047003800,Kings,Brooklyn,1555,837,718,4.3,74.6,0.8,0.0,16.1,1269,85950.0,False
36047003900,Kings,Brooklyn,2455,1192,1263,17.6,52.5,10.0,0.0,14.8,1795,102981.0,False
36047004100,Kings,Brooklyn,3540,1594,1946,8.1,67.8,12.6,0.0,8.5,2561,112128.0,False
36047004300,Kings,Brooklyn,3191,1743,1448,17.4,68.9,4.3,0.0,5.3,2501,112036.0,False
36047004400,Kings,Brooklyn,2420,1170,1250,9.3,79.8,0.4,0.0,9.5,1930,95341.0,False
36047004500,Kings,Brooklyn,3318,1539,1779,3.6,86.3,1.4,0.0,5.1,2615,138281.0,False
36047004600,Kings,Brooklyn,1420,699,721,3.9,86.3,0.6,0.8,7.6,1060,118333.0,False
36047004700,Kings,Brooklyn,1889,932,957,21.1,57.0,11.1,0.0,6.2,1332,101150.0,False
36047004900,Kings,Brooklyn,2520,1237,1283,13.2,67.1,10.3,0.0,6.8,1907,116950.0,False
36047005000,Kings,Brooklyn,2510,1169,1341,10.0,81.4,0.9,0.0,6.7,1694,90608.0,False
36047005100,Kings,Brooklyn,2143,1005,1138,23.2,63.7,3.6,0.0,3.8,1629,85563.0,False
36047005201,Kings,Brooklyn,1722,652,1070,12.5,70.2,1.2,0.0,15.4,1427,29531.0,False
36047005202,Kings,Brooklyn,2436,1098,1338,8.8,82.4,2.7,0.0,5.6,2014,68958.0,False
36047005300,Kings,Brooklyn,2423,1363,1060,32.4,48.9,9.8,0.0,3.3,1597,72841.0,False
36047005400,Kings,Brooklyn,3406,1592,1814,14.0,73.9,1.3,0.0,9.8,2717,59696.0,False
36047005601,Kings,Brooklyn,2482,1064,1418,9.4,79.4,2.6,0.0,8.3,1907,53984.0,False
36047005602,Kings,Brooklyn,1730,709,1021,18.3,65.5,0.0,0.0,16.1,1255,60164.0,False
36047005800,Kings,Brooklyn,3333,1731,1602,14.1,59.2,0.3,0.0,24.8,2161,50528.0,False
36047005900,Kings,Brooklyn,1429,713,716,21.5,57.5,14.4,0.0,2.7,1126,57143.0,False
36047006000,Kings,Brooklyn,2717,1332,1385,16.3,65.6,0.4,0.0,15.6,1886,64286.0,False
36047006200,Kings,Brooklyn,2818,1385,1433,23.9,59.8,7.2,0.0,8.6,1685,47050.0,False
36047006300,Kings,Brooklyn,1952,858,1094,15.2,72.6,0.6,0.0,7.6,1442,97614.0,False
36047006400,Kings,Brooklyn,3244,1459,1785,5.9,84.6,1.1,0.0,7.0,2470,64214.0,False
36047006500,Kings,Brooklyn,5412,2757,2655,7.6,82.2,2.3,0.0,3.9,4092,109492.0,False
36047006600,Kings,Brooklyn,3797,1745,2052,22.8,64.9,1.3,0.8,9.9,2556,59981.0,False
36047006700,Kings,Brooklyn,3799,1855,1944,7.4,87.4,0.8,0.0,2.3,2923,145294.0,False
36047006800,Kings,Brooklyn,5290,2684,2606,30.6,46.7,1.7,0.0,19.3,2717,40857.0,False
36047006900,Kings,Brooklyn,3582,1598,1984,17.8,67.1,4.4,0.0,5.1,2968,131284.0,False
36047007000,Kings,Brooklyn,2463,1189,1274,18.7,55.5,3.9,0.0,21.2,1679,42218.0,False
36047007100,Kings,Brooklyn,5002,2121,2881,41.7,20.6,31.1,0.0,2.5,3731,36890.0,False
36047007200,Kings,Brooklyn,2341,1093,1248,58.1,11.7,1.2,0.3,28.8,783,37364.0,False
36047007400,Kings,Brooklyn,6061,3240,2821,71.3,6.3,0.5,0.7,20.3,2327,46204.0,False
36047007500,Kings,Brooklyn,4774,2446,2328,15.3,69.8,0.1,0.0,11.6,3474,135697.0,False
36047007600,Kings,Brooklyn,4775,2438,2337,63.5,8.7,4.0,0.0,23.0,2054,32996.0,False
36047007700,Kings,Brooklyn,4409,2199,2210,17.2,71.3,1.6,0.0,5.7,3242,123592.0,False
36047007800,Kings,Brooklyn,5493,2822,2671,80.4,5.3,3.5,0.0,9.7,2612,42000.0,False
36047008000,Kings,Brooklyn,4373,2247,2126,78.7,9.5,3.1,0.0,7.2,2142,53380.0,False
36047008200,Kings,Brooklyn,4148,2063,2085,72.2,10.4,1.2,0.0,15.4,2318,35511.0,False
36047008400,Kings,Brooklyn,3860,2171,1689,77.1,16.6,1.1,0.0,4.1,1849,49274.0,False
36047008500,Kings,Brooklyn,6916,2501,4415,48.1,1.8,43.6,0.0,4.4,4648,14000.0,False
36047008800,Kings,Brooklyn,3397,1854,1543,61.0,23.6,1.5,0.0,11.0,1814,53528.0,False
36047009000,Kings,Brooklyn,3224,1675,1549,44.2,10.4,1.2,0.0,41.2,1189,36925.0,False
36047009200,Kings,Brooklyn,5407,2546,2861,36.1,8.5,3.8,0.0,49.4,2164,38042.0,False
36047009400,Kings,Brooklyn,5837,2895,2942,23.2,16.9,1.0,0.9,57.8,2296,40239.0,False
36047009600,Kings,Brooklyn,5951,3067,2884,48.0,18.4,1.5,0.0,29.5,2321,32829.0,False
36047009800,Kings,Brooklyn,8178,4189,3989,53.9,2.4,1.4,0.0,41.9,2171,31961.0,False
36047010000,Kings,Brooklyn,6312,3371,2941,33.3,6.8,0.4,0.0,59.0,2440,33229.0,False
36047010100,Kings,Brooklyn,4402,2215,2187,65.3,25.0,2.0,0.0,4.7,2256,43779.0,False
36047010200,Kings,Brooklyn,5265,2615,2650,23.3,5.4,0.2,0.0,70.4,1621,42911.0,False
36047010400,Kings,Brooklyn,5937,2981,2956,10.3,7.2,0.3,0.0,79.4,1885,37787.0,False
36047010600,Kings,Brooklyn,5747,2814,2933,11.8,6.5,1.7,0.0,78.1,2140,37531.0,False
36047010800,Kings,Brooklyn,4267,2123,2144,12.5,9.6,0.6,0.8,76.4,1670,32122.0,False
36047011000,Kings,Brooklyn,2708,1389,1319,34.0,30.7,0.7,0.5,32.3,847,40238.0,False
36047011200,Kings,Brooklyn,6527,3440,3087,36.2,40.1,4.0,0.0,19.2,2933,30032.0,False
36047011400,Kings,Brooklyn,4500,2150,2350,12.3,57.4,5.8,0.0,20.6,2269,42402.0,False
36047011600,Kings,Brooklyn,4274,2116,2158,9.8,12.3,1.7,0.0,76.1,1556,32267.0,False
36047011700,Kings,Brooklyn,2674,1467,1207,27.6,59.1,2.9,0.0,6.6,1999,72429.0,False
36047011800,Kings,Brooklyn,2128,1071,1057,20.2,7.2,4.4,4.8,62.2,885,31447.0,False
36047011900,Kings,Brooklyn,1614,780,834,24.2,59.0,4.1,0.0,6.0,1176,82969.0,False
36047012000,Kings,Brooklyn,1255,627,628,6.2,6.7,0.0,0.0,86.8,468,28750.0,False
36047012100,Kings,Brooklyn,1807,859,948,25.8,56.1,5.1,0.0,9.9,1395,93393.0,False
36047012200,Kings,Brooklyn,5697,3202,2495,50.2,8.4,1.1,0.1,39.7,1735,36250.0,False
36047012600,Kings,Brooklyn,2767,1436,1331,29.9,32.5,2.2,2.0,30.2,1519,37179.0,False
36047012700,Kings,Brooklyn,3929,1839,2090,27.0,27.4,34.2,0.6,9.9,3035,51397.0,False
36047012801,Kings,Brooklyn,2094,1113,981,8.9,38.3,2.5,1.0,48.0,1195,42596.0,False
36047012901,Kings,Brooklyn,2577,1102,1475,30.9,52.5,4.7,0.8,7.7,1918,82071.0,False
36047012902,Kings,Brooklyn,2064,984,1080,30.6,54.3,8.9,0.0,4.1,1578,86290.0,False
36047013000,Kings,Brooklyn,5224,2552,2672,33.0,45.2,0.9,0.0,19.3,3322,57549.0,False
36047013100,Kings,Brooklyn,4244,1796,2448,25.4,57.2,9.7,0.0,5.8,3280,111950.0,False
36047013200,Kings,Brooklyn,2397,1238,1159,16.9,35.7,0.4,0.0,46.6,1357,56167.0,False
36047013300,Kings,Brooklyn,4674,2323,2351,13.9,69.3,3.8,0.0,8.5,3236,144293.0,False
36047013400,Kings,Brooklyn,3860,1821,2039,15.8,68.0,0.2,0.4,15.0,2630,66172.0,False
36047013500,Kings,Brooklyn,3694,1749,1945,11.3,66.8,9.4,0.0,6.0,2379,126111.0,False
36047013600,Kings,Brooklyn,3813,1797,2016,13.0,70.2,0.7,0.4,15.3,2638,66375.0,False
36047013700,Kings,Brooklyn,3278,1516,1762,17.4,65.1,7.5,0.0,3.6,2534,99648.0,False
36047013800,Kings,Brooklyn,3423,1608,1815,19.3,64.2,0.7,0.0,11.5,2354,52645.0,False
36047013900,Kings,Brooklyn,3652,1773,1879,17.6,61.1,8.5,0.0,8.9,2807,100787.0,False
36047014000,Kings,Brooklyn,1843,998,845,12.1,78.5,0.0,0.0,8.6,1264,59130.0,False
36047014100,Kings,Brooklyn,3928,2021,1907,20.3,53.6,6.7,0.0,13.7,2704,78125.0,False
36047014200,Kings,Brooklyn,3105,1335,1770,17.5,72.1,0.3,0.0,8.4,2066,56324.0,False
36047014300,Kings,Brooklyn,3610,1778,1832,46.7,39.1,2.6,0.4,7.5,2576,80170.0,False
36047014500,Kings,Brooklyn,4424,2003,2421,39.0,49.2,3.5,1.6,5.7,3176,64926.0,False
36047014700,Kings,Brooklyn,2104,1105,999,30.7,57.4,4.3,0.0,3.6,1582,81181.0,False
36047014800,Kings,Brooklyn,1256,587,669,0.4,91.6,0.0,0.0,5.7,947,56500.0,False
36047014900,Kings,Brooklyn,5772,2714,3058,22.5,63.6,3.5,0.0,7.4,4331,103378.0,False
36047015000,Kings,Brooklyn,1642,773,869,4.6,75.0,0.1,0.0,20.3,1132,82188.0,False
36047015100,Kings,Brooklyn,4273,1936,2337,16.8,65.7,4.1,0.0,4.8,3075,121742.0,False
36047015200,Kings,Brooklyn,2567,1318,1249,10.0,60.0,2.3,0.0,25.6,1952,70598.0,False
36047015300,Kings,Brooklyn,2961,1435,1526,16.3,68.3,3.9,0.0,10.0,2143,115000.0,False
36047015500,Kings,Brooklyn,3674,1822,1852,3.8,83.0,4.6,0.0,4.0,2590,128611.0,False
36047015700,Kings,Brooklyn,4289,2022,2267,7.2,78.6,2.0,0.6,8.0,3294,102500.0,False
36047015900,Kings,Brooklyn,5157,2655,2502,7.0,76.6,7.2,0.5,4.8,3817,130806.0,False
36047016000,Kings,Brooklyn,4475,2105,2370,22.6,52.8,4.9,0.0,16.2,3006,60698.0,False
36047016100,Kings,Brooklyn,3139,1672,1467,13.5,62.9,11.2,0.0,7.4,2482,103500.0,False
36047016200,Kings,Brooklyn,2560,1382,1178,12.2,62.5,2.7,0.0,20.5,1751,71602.0,False
36047016300,Kings,Brooklyn,3223,1597,1626,5.8,58.2,21.5,0.0,9.9,2299,86234.0,False
36047016400,Kings,Brooklyn,654,372,282,11.0,69.4,8.9,0.0,3.5,341,97760.0,False
36047016500,Kings,Brooklyn,5706,2856,2850,8.7,74.2,2.6,0.0,8.4,4251,124714.0,False
36047016600,Kings,Brooklyn,2080,951,1129,12.2,83.5,0.0,0.0,3.0,1524,80395.0,False
36047016700,Kings,Brooklyn,5278,2600,2678,12.9,76.4,0.6,0.0,7.3,3625,107466.0,False
36047016800,Kings,Brooklyn,1801,880,921,5.4,61.5,5.7,0.0,23.8,1255,82891.0,False
36047016900,Kings,Brooklyn,4779,2188,2591,19.7,64.1,1.4,0.0,12.7,3641,78504.0,False
36047017000,Kings,Brooklyn,4115,1975,2140,17.0,42.3,1.9,0.0,38.7,2668,72875.0,False
36047017100,Kings,Brooklyn,3943,1976,1967,7.4,82.9,1.8,0.0,6.2,2839,108384.0,False
36047017200,Kings,Brooklyn,4040,2000,2040,15.5,32.3,3.3,0.0,48.1,2544,70125.0,False
36047017400,Kings,Brooklyn,1908,914,994,6.3,55.1,0.0,0.0,36.6,1347,72692.0,False
36047017600,Kings,Brooklyn,2322,1236,1086,22.6,45.7,0.7,0.0,31.0,1336,55865.0,False
36047017800,Kings,Brooklyn,3226,1630,1596,26.0,31.6,1.2,0.0,36.4,1601,55745.0,False
36047017900,Kings,Brooklyn,4131,1790,2341,22.5,20.9,48.1,0.0,4.9,3211,45947.0,False
36047018000,Kings,Brooklyn,3512,1984,1528,28.0,54.2,0.0,0.3,17.4,1822,57194.0,False
36047018100,Kings,Brooklyn,3424,1566,1858,16.4,48.9,24.6,0.0,7.7,2656,80911.0,False
36047018200,Kings,Brooklyn,3600,1749,1851,19.0,23.4,1.8,0.0,55.8,1762,47206.0,False
36047018300,Kings,Brooklyn,2692,1246,1446,12.1,55.3,19.6,0.0,6.7,2026,93625.0,False
36047018400,Kings,Brooklyn,2551,1286,1265,2.6,49.8,2.2,0.0,45.0,1775,76210.0,False
36047018501,Kings,Brooklyn,4530,1780,2750,30.3,4.6,53.9,0.5,8.4,2788,17407.0,False
36047018600,Kings,Brooklyn,2072,1062,1010,8.2,59.1,1.4,0.0,29.4,1376,68021.0,False
36047018700,Kings,Brooklyn,1405,707,698,26.2,38.3,23.4,0.0,8.7,995,89375.0,False
36047018800,Kings,Brooklyn,2879,1351,1528,9.1,55.0,0.0,0.0,35.8,1998,56339.0,False
36047019000,Kings,Brooklyn,5134,2534,2600,25.8,30.8,1.0,0.0,42.2,2359,45132.0,False
36047019100,Kings,Brooklyn,2902,1263,1639,24.9,37.3,26.3,0.0,2.7,2140,78750.0,False
36047019200,Kings,Brooklyn,3398,1716,1682,12.2,57.8,0.6,0.4,28.9,1794,38561.0,False
36047019300,Kings,Brooklyn,5761,2310,3451,10.4,31.7,47.9,0.0,7.7,4481,54369.0,False
36047019400,Kings,Brooklyn,3786,1918,1868,20.0,22.8,1.3,0.0,55.4,1924,46071.0,False
36047019500,Kings,Brooklyn,4188,2266,1922,15.4,39.9,34.9,0.2,8.3,3084,84187.0,False
36047019600,Kings,Brooklyn,5120,2813,2307,19.8,37.7,0.5,0.0,42.1,2405,48382.0,False
36047019700,Kings,Brooklyn,3508,1846,1662,6.6,44.7,35.3,0.0,6.6,2637,83650.0,False
36047019800,Kings,Brooklyn,1978,831,1147,3.9,59.0,0.4,0.0,36.7,1229,61875.0,False
36047019900,Kings,Brooklyn,2863,1366,1497,10.8,39.8,32.3,0.0,11.8,2173,67656.0,False
36047020000,Kings,Brooklyn,2216,1016,1200,20.2,53.3,0.4,0.0,26.1,1416,58000.0,False
36047020100,Kings,Brooklyn,3886,1799,2087,9.8,46.3,32.6,0.5,4.5,3015,84844.0,False
36047020200,Kings,Brooklyn,2131,1026,1105,5.1,63.8,0.0,0.0,31.2,1390,95152.0,False
36047020300,Kings,Brooklyn,1688,752,936,7.5,47.6,29.0,0.0,12.3,1297,106250.0,False
36047020400,Kings,Brooklyn,1947,861,1086,1.4,63.5,0.0,0.0,34.9,1249,65598.0,False
36047020500,Kings,Brooklyn,2747,1412,1335,4.8,51.4,27.6,0.9,7.8,2213,78000.0,False
36047020600,Kings,Brooklyn,2706,1363,1343,7.9,58.5,1.0,0.0,31.9,1807,89743.0,False
36047020700,Kings,Brooklyn,4536,2212,2324,16.6,45.3,27.3,0.0,5.2,3432,97353.0,False
36047020800,Kings,Brooklyn,3272,1510,1762,5.0,41.8,0.6,2.3,48.3,1871,56003.0,False
36047021000,Kings,Brooklyn,4946,2534,2412,12.5,32.2,0.4,0.0,53.0,2479,44722.0,False
36047021100,Kings,Brooklyn,1362,684,678,38.8,18.2,35.3,0.0,5.1,1004,43000.0,False
36047021200,Kings,Brooklyn,5176,2543,2633,4.9,24.2,0.0,0.0,69.7,2045,35330.0,False
36047021300,Kings,Brooklyn,4296,1982,2314,5.6,19.2,70.8,0.0,1.5,2940,38750.0,False
36047021400,Kings,Brooklyn,2437,1190,1247,2.5,48.9,0.0,0.0,47.8,834,55184.0,False
36047021500,Kings,Brooklyn,5136,2557,2579,12.0,36.8,39.5,0.6,8.2,3698,61723.0,False
36047021600,Kings,Brooklyn,4458,2344,2114,7.9,79.7,0.0,0.0,12.3,2164,35682.0,False
36047021700,Kings,Brooklyn,3904,1747,2157,11.8,25.8,49.6,0.0,9.0,2423,54595.0,False
36047021800,Kings,Brooklyn,4389,2124,2265,8.7,81.0,0.5,0.0,9.1,2090,35721.0,False
36047021900,Kings,Brooklyn,3617,1653,1964,9.7,22.4,60.2,0.0,5.4,2702,55758.0,False
36047022000,Kings,Brooklyn,4313,2240,2073,9.4,79.6,0.1,0.0,10.9,2144,30861.0,False
36047022100,Kings,Brooklyn,4255,2206,2049,16.9,28.9,48.8,1.6,3.1,3234,37140.0,False
36047022200,Kings,Brooklyn,4524,2305,2219,10.1,88.5,0.0,0.0,0.0,2017,35094.0,False
36047022400,Kings,Brooklyn,5981,3197,2784,22.1,67.4,0.1,0.0,10.4,2229,37271.0,False
36047022600,Kings,Brooklyn,2438,1387,1051,63.6,19.1,1.9,0.0,8.6,806,48269.0,False
36047022700,Kings,Brooklyn,3725,1910,1815,13.1,21.0,56.3,0.0,5.4,2733,53363.0,False
36047022800,Kings,Brooklyn,3367,1847,1520,14.3,59.8,1.9,0.0,23.0,1593,30913.0,False
36047022900,Kings,Brooklyn,3780,1754,2026,5.3,32.3,51.0,0.0,7.8,2793,51645.0,False
36047023000,Kings,Brooklyn,3832,1892,1940,21.8,71.8,1.5,0.0,3.2,1739,31102.0,False
36047023100,Kings,Brooklyn,3506,1711,1795,8.9,41.5,37.9,0.0,4.4,2894,77039.0,False
36047023200,Kings,Brooklyn,5753,2970,2783,13.6,82.2,0.0,0.0,4.1,2799,33801.0,False
36047023300,Kings,Brooklyn,4863,2067,2796,19.8,19.1,53.6,0.0,4.9,3383,33141.0,False
36047023400,Kings,Brooklyn,5162,2482,2680,2.6,97.1,0.0,0.0,0.0,2500,24978.0,False
36047023500,Kings,Brooklyn,4015,1775,2240,23.6,51.6,17.1,0.0,5.8,2051,45406.0,False
36047023600,Kings,Brooklyn,5693,2997,2696,3.9,91.1,0.2,0.8,3.9,2978,24240.0,False
36047023800,Kings,Brooklyn,4142,2143,1999,5.6,93.3,0.0,0.2,0.0,2406,29050.0,False
36047024000,Kings,Brooklyn,4471,2243,2228,4.8,93.1,1.1,0.0,0.4,2258,26823.0,False
36047024100,Kings,Brooklyn,2375,1101,1274,24.2,48.6,21.3,0.0,5.2,1765,60815.0,False
